,mean,reps,sem,std,norm.GR,norm.GR_sem
serS_1_10_W_MM4,-0.5551767935145376,6.0,0.05879726807313849,0.14402330504882555,0.5260317622990129,0.05019669023598736
serS_1_10_W_MM5,-0.5494617366393907,6.0,0.03486232147087505,0.08539489885251818,0.5309108485056365,0.02976283098058429
serS_1_10_W_MM6,-0.5806514902396526,5.0,0.025537206997436734,0.057102930801751835,0.5042833800650685,0.021801748808262206
serS_1_10_W_MM7,-0.6031852983515625,6.0,0.08537355052019072,0.2091216363041886,0.48504570758981486,0.07288552360081924
serS_1_10_W_MM8,-0.5730624082401293,6.0,0.04237341620746612,0.10379324836687072,0.5107623681335568,0.03617523938290705
serS_1_10_W_MM9,-0.5118627863788044,6.0,0.04747925368295803,0.11629994489140612,0.5630100075529797,0.04053421983474971
serS_2_60_C,-0.5624995965990892,6.0,0.056588822443997475,0.1386137401327503,0.5197801031634706,0.04831128527106422
serS_3_260_B_MM10,-0.11732272465574749,3.0,0.00041320073007157363,0.0007156846582085188,0.8998386717583383,0.00035275974092684534
serS_3_260_B_MM11,0.048381170945894426,4.0,0.006227844968127228,0.012455689936254457,1.041304209035775,0.005316866156331744
serS_3_260_B_MM12,-0.01509937440065448,5.0,0.008346097174453691,0.018662440628897378,0.9871092885029277,0.007125270752790245
serS_3_260_B_MM13,0.017203058300426125,3.0,0.024447892411209655,0.04234499179419271,1.0146866787678632,0.020871773851154227
serS_3_260_B_MM14,0.11473038079143405,6.0,0.008216869973786033,0.020127138718571965,1.0979481798045565,0.007014946277273639
serS_3_260_B_MM2,-0.5020584331813875,6.0,0.014768143144018924,0.036174415151228066,0.5713802277442097,0.012607931134468923
serS_3_260_B_MM3,-0.4885741104998918,6.0,0.033327278942567796,0.0816348279246936,0.5828921294169742,0.028452326992598698
serS_3_260_B_MM4,-0.5098206096399828,6.0,0.031512472879904746,0.07718947908905974,0.5647534646305816,0.026902981916691902
serS_3_260_B_MM5,-0.5139224276624567,6.0,0.027593836321434386,0.06759081903339142,0.5612516405590552,0.023557544417312306
serS_3_260_B_MM6,-0.457300036948318,6.0,0.020584286332366145,0.050420998233642836,0.6095915838972925,0.01757331724102157
serS_3_260_B_MM7,-0.4374002744197249,6.0,0.018914597767100205,0.04633111321938155,0.6265805061406686,0.01614786258219339
serS_3_260_B_MM8,-0.4280435550153425,6.0,0.02391907389300863,0.058589526157797535,0.6345685702286565,0.020420308328705613
serS_3_260_B_MM9,-0.3292021686640081,6.0,0.02381215938872203,0.05832764017619276,0.7189519202680124,0.020329032757079854
serS_3_260_C,-0.5095805770271463,6.0,0.04318090026125607,0.10577117227409018,0.5649583864425627,0.03686460860441874
serS_3_260_D_MM2-8,-0.5175193085700328,6.0,0.026020119169340626,0.0637360150112958,0.558180893861968,0.022214022941034743
serS_3_260_D_MM3-10,-0.3503184270541215,6.0,0.025622042281705983,0.0627609297581957,0.7009244452493926,0.02187417480057614
serS_3_260_D_MM4-6,-0.4916447175587518,6.0,0.027391534493510183,0.0670952827809448,0.5802706757947022,0.023384834314899836
serS_3_260_D_MM7-9,-0.5875512496949455,6.0,0.037405750154675385,0.09162500132498762,0.4983928837983143,0.03193421931140331
serS_3_260_D_MM9-19,-0.1173215373045376,4.0,0.02698148910380429,0.05396297820760858,0.8998396854295997,0.023034768366526893
serS_3_260_W_MM1,-0.6312232329903606,5.0,0.026829106151341892,0.05999170512995824,0.46110902539277954,0.02290467524974321
serS_3_260_W_MM10,-0.5187225405279668,6.0,0.06093731251385053,0.14926532195544986,0.5571536648111332,0.05202369940498556
serS_3_260_W_MM11,-0.44251074645050625,5.0,0.0239193518694866,0.05348529675790872,0.6222175690536987,0.020420545644139046
serS_3_260_W_MM13,-0.7979295128709237,6.0,0.060308446706627286,0.14772492161106945,0.3187877277238254,0.05148682102339268
serS_3_260_W_MM16,-0.5813234794963701,6.0,0.031015347815874495,0.07597177634383721,0.5037096861220199,0.026478573884389598
serS_3_260_W_MM19,-0.21370628369790157,5.0,0.010248980680585653,0.02291741750187158,0.8175536300271001,0.008749809732962917
serS_3_260_W_MM2,-0.5610998145427101,6.0,0.04409225409604682,0.10800352414445624,0.5209751319221972,0.03764265404155479
serS_3_260_W_MM20,-0.6785280017622698,5.0,0.014966759115599722,0.033466690785345615,0.42072376766660735,0.012777494529641628
serS_3_260_W_MM3,-0.5771783894021004,6.0,0.03285986074137757,0.08048989183528799,0.5072484526375576,0.028053280448010563
serS_3_260_W_MM4,-0.5706162819030636,6.0,0.02687096126149115,0.0658201439887467,0.5128506870307383,0.022940407998352244
serS_3_260_W_MM5,-0.6389669120294472,6.0,0.03876225617854258,0.09494774891647391,0.4544980539862778,0.03309230224475681
serS_3_260_W_MM6,-0.44987671307602417,5.0,0.02073981201555563,0.04637562950734932,0.6159290601296139,0.01770609338519704
serS_3_260_W_MM7,-0.552450825230698,6.0,0.033064822177052894,0.0809919427696408,0.5283589892267473,0.02822826112371338
serS_3_260_W_MM8,-0.5478265235439574,6.0,0.036437671331437445,0.08925370217726068,0.5323068705983499,0.031107746340692376
serS_3_260_W_MM9,-0.5025302895912489,6.0,0.028425798414559278,0.06962870164688527,0.5709773921904862,0.024267811149853793
tadA_1_21_B_MM10,0.0013323099587567392,6.0,0.010454629524216483,0.02560850778416645,1.0011374261507329,0.008925377265935452
tadA_1_21_B_MM11,-0.021770524686346694,4.0,0.009862868605448055,0.01972573721089611,0.9814139615705256,0.008420176250537382
tadA_1_21_B_MM12,-0.009470135138639634,6.0,0.008714589950641265,0.02134629869665714,0.9919151100786533,0.007439862201452076
tadA_1_21_B_MM13,-0.015591336717182847,6.0,0.011366834281294662,0.02784294397994747,0.9866892880365822,0.009704149156593523
tadA_1_21_B_MM14,-0.02903102778563511,6.0,0.019205347806074854,0.04704330245756376,0.9752154894820084,0.016396083122378308
tadA_1_21_B_MM2,-0.03531877384184172,4.0,0.019937546885779207,0.039875093771558415,0.9698474842768459,0.01702117968892755
tadA_1_21_B_MM3,-0.0255251954149018,5.0,0.009699487065333797,0.021688712424966314,0.9782085057785155,0.008280693365904165
tadA_1_21_B_MM4,-0.09540014217575817,3.0,0.003615873164844543,0.006262876035235622,0.9185545257084242,0.003086960859517233
tadA_1_21_B_MM5,-0.07515690688362271,3.0,0.015301747874043682,0.02650340476245271,0.9358366791933369,0.01306348276500033
tadA_1_21_B_MM6,-0.10442397561347053,4.0,0.010261467035864533,0.020522934071729067,0.9108506546501542,0.008760469645041328
tadA_1_21_B_MM7,-0.044221141622624686,5.0,0.013598093401304035,0.03040626120970715,0.962247311471148,0.011609030566117721
tadA_1_21_B_MM8,-0.017318370500531744,6.0,0.007750462029117366,0.018984677242153483,0.985214876338712,0.00661676221380637
tadA_1_21_B_MM9,-0.061293200726182745,6.0,0.007795768204280206,0.0190956542534996,0.9476724699760329,0.006655441222456867
tadA_1_21_C,-0.0430287213417146,5.0,0.019356602972507832,0.04328268006000201,0.9632653103243853,0.016525213420176914
tadA_1_21_D_MM2-8,,,,,,
tadA_1_21_D_MM3-10,-0.030677221672106944,4.0,0.005686133068147635,0.01137226613629527,0.973810092814857,0.004854393233157843
tadA_1_21_D_MM4-6,,,,,,
tadA_1_21_D_MM7-9,0.0018358823970882874,6.0,0.009685771578165773,0.023725198131657896,1.0015673384668435,0.00826898411335943
tadA_1_21_D_MM9-19,-0.12616493052138106,4.0,0.01884507270552215,0.0376901454110443,0.8922898606760288,0.016088507307806654
tadA_1_21_W_MM1,-0.05597933929795168,5.0,0.015136717016261828,0.03384672820453924,0.9522090456505707,0.012922591816850315
tadA_1_21_W_MM10,-0.01683705933860125,6.0,0.005836837676925977,0.014297274019920574,0.9856257836494478,0.004983053506192504
tadA_1_21_W_MM11,-0.09040740157798496,5.0,0.011310368449482116,0.02529075270361091,0.9228169525426662,0.00965594287148371
tadA_1_21_W_MM13,0.043862177006944066,4.0,0.018656859768725418,0.037313719537450836,1.037446231507812,0.015927825242186888
tadA_1_21_W_MM16,-0.043920760989728524,6.0,0.016190796517610562,0.03965918999737667,0.9625037538889082,0.0138224857055849
tadA_1_21_W_MM19,-0.1580736074046974,4.0,0.0015668940401178215,0.003133788080235643,0.8650486295467243,0.0013376964158704097
tadA_1_21_W_MM2,-0.03888743588229255,4.0,0.012696729843588802,0.025393459687177603,0.9668008287285198,0.010839514077012176
tadA_1_21_W_MM20,0.01573640828878321,5.0,0.01019095360054919,0.022787665006374226,1.0134345631725012,0.008700270571410955
tadA_1_21_W_MM3,-0.015924838583505317,6.0,0.011538518420361401,0.02826348251759001,0.9864045691980116,0.009850720176465488
tadA_1_21_W_MM4,-0.019397358765829056,5.0,0.0044512513611867175,0.00995330062855197,0.9834399923453337,0.0038001440043450648
tadA_1_21_W_MM5,-0.029072134161586976,5.0,0.00848588121849814,0.01897500725355059,0.9751803959464073,0.007244607868081123
tadA_1_21_W_MM6,-0.04655758780405991,6.0,0.012087900948340308,0.02960918938473863,0.9602526292509355,0.010319741705556216
tadA_1_21_W_MM7,0.0033589182302877414,6.0,0.010375173354046524,0.0254138807103343,1.0028675920405696,0.008857543557124389
tadA_1_21_W_MM8,,,,,,
tadA_1_21_W_MM9,-0.11152985950913517,3.0,0.001245200196880843,0.0021567500065923888,0.9047841848216603,0.0010630583803122903
tadA_2_65_C,-0.11865247338227812,3.0,0.0044690179643125634,0.007740566174127396,0.8987034321952635,0.0038153117953476073
tadA_3_233_B_MM10,,,,,,
tadA_3_233_B_MM11,,,,,,
tadA_3_233_B_MM12,,,,,,
tadA_3_233_B_MM13,,,,,,
tadA_3_233_B_MM14,-0.6819911664199891,4.0,0.2761740466857109,0.5523480933714218,0.41776717785798706,0.23577665301485423
tadA_3_233_B_MM2,,,,,,
tadA_3_233_B_MM3,,,,,,
tadA_3_233_B_MM4,,,,,,
tadA_3_233_B_MM5,,,,,,
tadA_3_233_B_MM6,,,,,,
tadA_3_233_B_MM7,,,,,,
tadA_3_233_B_MM8,,,,,,
tadA_3_233_B_MM9,,,,,,
tadA_3_233_C,,,,,,
tadA_3_233_D_MM2-8,,,,,,
tadA_3_233_D_MM3-10,,,,,,
tadA_3_233_D_MM4-6,,,,,,
tadA_3_233_D_MM7-9,,,,,,
tadA_3_233_D_MM9-19,,,,,,
tadA_3_233_W_MM1,,,,,,
tadA_3_233_W_MM10,,,,,,
tadA_3_233_W_MM11,,,,,,
tadA_3_233_W_MM13,,,,,,
tadA_3_233_W_MM16,-0.18968567861091698,5.0,0.01933556032584939,0.043235627271647224,0.8380606180615185,0.01650724878932459
tadA_3_233_W_MM19,,,,,,
tadA_3_233_W_MM2,,,,,,
tadA_3_233_W_MM20,,,,,,
tadA_3_233_W_MM3,,,,,,
tadA_3_233_W_MM4,,,,,,
tadA_3_233_W_MM5,,,,,,
tadA_3_233_W_MM6,,,,,,
tadA_3_233_W_MM7,,,,,,
tadA_3_233_W_MM8,,,,,,
tadA_3_233_W_MM9,,,,,,
thyA_1_60_B_MM10,-0.6263001479524066,5.0,0.020969935260772146,0.0468902007268563,0.4653119855430403,0.01790255532356235
thyA_1_60_B_MM11,0.048308327362678094,4.0,0.013815672326064296,0.027631344652128593,1.041242020656923,0.011794783106090912
thyA_1_60_B_MM12,,,,,,
thyA_1_60_B_MM13,0.03793596687306818,4.0,0.0036429894128624735,0.007285978825724947,1.0323868785121335,0.0031101106749206486
thyA_1_60_B_MM14,0.03974812880999038,5.0,0.01027627108709088,0.02297844070595087,1.0339339662321272,0.008773108231798832
thyA_1_60_B_MM2,-0.7124934190406577,6.0,0.014437647200476815,0.03536486872749022,0.39172664610411434,0.012325778526943054
thyA_1_60_B_MM3,-0.8051853938221054,6.0,0.037300465512180546,0.09136710767312392,0.31259320167811505,0.031844335193329215
thyA_1_60_B_MM4,-0.8105784051240673,6.0,0.03098118333853613,0.07588809080702934,0.3079890537876549,0.02644940682030262
thyA_1_60_B_MM5,-0.7545273094818405,6.0,0.04417580025810324,0.10820816961146236,0.3558412683130087,0.037713979478170914
thyA_1_60_B_MM6,-0.6434699843001528,4.0,0.003831359715660443,0.007662719431320886,0.45065366918251953,0.0032709270878098825
thyA_1_60_B_MM7,-0.6628939049496265,6.0,0.028210482544404638,0.06910128763148304,0.4340709849871042,0.02408399063588705
thyA_1_60_B_MM8,-0.6583416475626626,6.0,0.02483088841660528,0.06082300648066826,0.4379573603480083,0.021198747067334107
thyA_1_60_B_MM9,-0.7859565690877536,5.0,0.015194017404777238,0.033974855768396844,0.3290093276381121,0.01297151058377554
thyA_1_60_C,-0.7963545097376695,6.0,0.03423767481069957,0.08386483326555459,0.32013234707420624,0.029229554589770192
thyA_1_60_D_MM2-8,-0.7525676719531078,6.0,0.026484629962298903,0.06487382943405919,0.35751425961393535,0.022610587358898433
thyA_1_60_D_MM3-10,-0.7548876106891101,6.0,0.014848989614828141,0.036372447752215466,0.3555336702104835,0.012676951777517084
thyA_1_60_D_MM4-6,-0.680904834944622,6.0,0.03531355857727467,0.08650019951620722,0.41869460605915415,0.0301480633220725
thyA_1_60_D_MM7-9,-0.7207870487416047,6.0,0.04648547223626908,0.11386568743117331,0.3846461681384958,0.03968580389508965
thyA_1_60_D_MM9-19,-0.6405651012758075,6.0,0.03032760560253271,0.07428715884657751,0.45313364007442325,0.025891431250442944
thyA_1_60_W_MM1,-0.6900370791895885,6.0,0.0485887280814823,0.11901759105047184,0.41089818199819705,0.04148140572505681
thyA_1_60_W_MM10,-0.7912456100210111,6.0,0.05161994562594075,0.12644252733376724,0.32449394183750074,0.04406923153913718
thyA_1_60_W_MM11,-0.7257814940849027,5.0,0.05135590439590075,0.11483529327521436,0.38038228592059675,0.04384381297347593
thyA_1_60_W_MM13,,,,,,
thyA_1_60_W_MM16,-0.7202651581404722,6.0,0.01746737281875008,0.04278615055289801,0.38509171912582285,0.014912330646530001
thyA_1_60_W_MM19,-0.6382458756664767,6.0,0.030851473739168057,0.07557036847383673,0.45511362066389777,0.026338670509016626
thyA_1_60_W_MM2,-0.6577954925202202,6.0,0.028184082456199487,0.06903662088621595,0.4384236264924183,0.024061452223929063
thyA_1_60_W_MM20,-0.11889227946239736,4.0,0.01256114218646674,0.02512228437293348,0.8984987037798975,0.01072375952161492
thyA_1_60_W_MM3,-0.7552209874837423,5.0,0.016438755678162026,0.03675817516188095,0.35524905814872576,0.014034174608509687
thyA_1_60_W_MM4,-0.6943483415113411,6.0,0.05861497754160522,0.14357678626162831,0.40721755011880595,0.050041064275050756
thyA_1_60_W_MM5,-0.8121908258346591,6.0,0.030829183942255887,0.07551576984493165,0.3066124901208025,0.026319641154971953
thyA_1_60_W_MM6,-0.7710449784119776,6.0,0.03525265410951867,0.08635101464714924,0.3417397234984551,0.030096067663054255
thyA_1_60_W_MM7,-0.7732550927917489,5.0,0.029154910302135826,0.06519236131348465,0.3398528938796116,0.02489027210369488
thyA_1_60_W_MM8,-0.7798125015961977,6.0,0.020041415969974725,0.049091242849304065,0.3342546708788727,0.017109855309671913
thyA_1_60_W_MM9,-0.7678649050839969,6.0,0.04040295887880331,0.09896663335171924,0.34445463119746267,0.034493010949656
thyA_2_126_C,-0.867132998212798,6.0,0.11452698042892268,0.28053266383257586,0.2597069909685789,0.09777453185584296
thyA_3_233_B_MM10,0.03140130734429965,6.0,0.005109608414492716,0.012515933400938525,1.0268080771338923,0.0043621997962633345
thyA_3_233_B_MM11,0.01694079631223851,6.0,0.006471714297841686,0.015852397790786447,1.014462779185227,0.0055250634689434
thyA_3_233_B_MM12,0.02559188736414125,3.0,0.012071647229777618,0.020908706333022924,1.0218484307973987,0.010305865501735668
thyA_3_233_B_MM13,0.023087711962949172,3.0,0.01567674955832453,0.027152926732551038,1.019710553970301,0.013383631030399397
thyA_3_233_B_MM14,-0.024457268291367986,5.0,0.007023255566175691,0.01570447686932262,0.9791202217267456,0.005995927968370267
thyA_3_233_B_MM2,-0.6709734863589437,6.0,0.015872826137566593,0.0388803248129501,0.42717324537213697,0.013551026483169462
thyA_3_233_B_MM3,-0.5832865441603441,6.0,0.0314406424758391,0.07701353125108097,0.5020337689904937,0.02684165851408204
thyA_3_233_B_MM4,-0.44233196242554956,6.0,0.02193735618636096,0.05373532896227226,0.6223702014227526,0.018728466630686145
thyA_3_233_B_MM5,-0.29226574893775353,6.0,0.006888632203701813,0.01687363392477347,0.7504854605188773,0.005880996655299352
thyA_3_233_B_MM6,0.10278043401139848,6.0,0.006565955431625123,0.016083240481337233,1.0877462130038573,0.00560551946894209
thyA_3_233_B_MM7,0.10832329955018087,3.0,0.010402102098397524,0.018016969339943345,1.09247829518366,0.008880533295983511
thyA_3_233_B_MM8,0.034632722989272426,6.0,0.0052366203632105875,0.012827047866533853,1.0295668170459689,0.004470633056089785
thyA_3_233_B_MM9,0.04517636168895915,4.0,0.0025484249832146287,0.0050968499664292575,1.0385681836589549,0.0021756537959034417
thyA_3_233_C,-0.637189369037987,6.0,0.030116823791685312,0.07377085096294154,0.4560155866514433,0.025711481575683804
thyA_3_233_D_MM2-8,-0.43819988211130384,6.0,0.014539082138920916,0.03561333256876889,0.6258978611654877,0.012412376056914197
thyA_3_233_D_MM3-10,-0.012870177614143288,6.0,0.010952764228835394,0.0268286836336548,0.9890124092470474,0.009350647253521388
thyA_3_233_D_MM4-6,-0.20767241517525248,5.0,0.012083846466001164,0.027020302127649203,0.8227048936670933,0.010316280293134942
thyA_3_233_D_MM7-9,-0.39562949775206,6.0,0.01919682243310212,0.04702241964391365,0.6622412571588148,0.016388804799417345
thyA_3_233_D_MM9-19,0.12424842881886773,6.0,0.008835267279211169,0.021641896575175592,1.1060739741508183,0.007542887438495314
thyA_3_233_W_MM1,-0.6616802549310545,6.0,0.02365198969220584,0.05793530614747166,0.4351071081954373,0.020192291903215448
thyA_3_233_W_MM10,-0.6010887924191889,5.0,0.01176940882490987,0.02631719818748439,0.4868355468512983,0.01004783705783427
thyA_3_233_W_MM11,-0.5698634229734817,6.0,0.02231540694973962,0.05466136042941964,0.5134934214250066,0.019051217970751665
thyA_3_233_W_MM13,-0.5387991058513467,6.0,0.01988036153583619,0.048696741664851974,0.5400138016241789,0.01697235913329297
thyA_3_233_W_MM16,-0.32224812348303805,6.0,0.04216756535843477,0.10328901882362523,0.724888761609042,0.03599949939289956
thyA_3_233_W_MM19,0.12297912851744235,6.0,0.010283760996084267,0.025189967077142127,1.1049903409118074,0.008779502553405222
thyA_3_233_W_MM2,-0.5716647302102539,6.0,0.01669444349663612,0.04089286810648351,0.5119556006325231,0.014252461658940233
thyA_3_233_W_MM20,0.1453360678392356,6.0,0.005217914480172686,0.012781227997902812,1.1240770161016282,0.004454663378463332
thyA_3_233_W_MM3,-0.6089849078117061,6.0,0.04074698084217023,0.09980931162227863,0.480094436738278,0.034786711056743025
thyA_3_233_W_MM4,-0.579174504508203,5.0,0.023250077930422174,0.05198875473459161,0.5055443195215127,0.01984916983530986
thyA_3_233_W_MM5,-0.5554489662398189,6.0,0.03029381844411501,0.07420439754859556,0.5257994016736072,0.025862586312903706
thyA_3_233_W_MM6,-0.6394697641743102,6.0,0.025619493201620668,0.06275468581267318,0.45406875660261714,0.02187199858750328
thyA_3_233_W_MM7,-0.5321754287714678,6.0,0.025222851449283087,0.06178311590876274,0.5456685994999629,0.021533375657744325
thyA_3_233_W_MM8,-0.5181292992227805,6.0,0.019789093572837677,0.0484731817256424,0.5576601296692383,0.01689444140314593
thyA_3_233_W_MM9,-0.6477223646250956,6.0,0.02073439019490398,0.05078867610528139,0.44702330632839443,0.017701464642048168
topA_1_86_B_MM10,0.017085236862998603,6.0,0.005065578940071854,0.01240808365496449,1.0145860916761236,0.004324610738792022
topA_1_86_B_MM11,0.013500964321720564,6.0,0.014902514627932208,0.03650355672279621,1.0115261090549568,0.012722647412547607
topA_1_86_B_MM12,0.006888339539972225,5.0,0.012094220338419115,0.027043498811565654,1.0058807468009938,0.010325136726050564
topA_1_86_B_MM13,0.022211499876900232,6.0,0.005329843458655112,0.013055396882615714,1.0189625099181572,0.004550219931436575
topA_1_86_B_MM14,-0.0017687959548282853,6.0,0.0069883334835311155,0.017117851187057703,0.9984899348975749,0.0059661141177892365
topA_1_86_B_MM2,0.009518333070876812,6.0,0.009565977311333866,0.023431763303808906,1.008126037694939,0.008166712768086577
topA_1_86_B_MM3,0.02034265316638089,5.0,0.011114574582288091,0.024852944306987503,1.0173670289970063,0.009488788777021038
topA_1_86_B_MM4,0.05681867348131943,4.0,0.006140162883238317,0.012280325766476634,1.0485075148187792,0.005242009779519486
topA_1_86_B_MM5,0.004640608458545511,6.0,0.012423018002389416,0.03043005517126364,1.0039618028682957,0.010605839470064169
topA_1_86_B_MM6,0.02916486786541321,4.0,0.008126078548296101,0.016252157096592203,1.0248987731231423,0.006937435379050736
topA_1_86_B_MM7,0.09082711055864187,4.0,0.00852796171878298,0.01705592343756596,1.077541363453667,0.007280533037855099
topA_1_86_B_MM8,,,,,,
topA_1_86_B_MM9,,,,,,
topA_1_86_C,0.033380627357660876,5.0,0.0033497877206580735,0.007490353053585529,1.0284978718615148,0.002859797097392794
topA_1_86_D_MM2-8,0.040919538944067156,5.0,0.0024080919239633956,0.005384657238050408,1.0349340282004214,0.002055847972674713
topA_1_86_D_MM3-10,0.10392726084763743,6.0,0.008644077724680567,0.0211735797224256,1.0887252875993196,0.007379664160277844
topA_1_86_D_MM4-6,0.021160342674790132,5.0,0.0035380199865466355,0.007911253195671169,1.0180651108689698,0.003020495664739034
topA_1_86_D_MM7-9,0.110022403337143,5.0,0.012590359855956454,0.028152900499103094,1.093928862348904,0.010748703372798079
topA_1_86_D_MM9-19,0.07811909895399102,5.0,0.010836115214498818,0.024230290231639074,1.0666922178566216,0.009251061088536601
topA_1_86_W_MM1,0.017323536561692412,6.0,0.005910270028378157,0.014477145811591137,1.0147895340561979,0.0050457445311319635
topA_1_86_W_MM10,0.11044985211735728,4.0,0.008239397487409636,0.016478794974819272,1.0942937860046336,0.007034178575987661
topA_1_86_W_MM11,0.07052996718831887,3.0,0.01701595334962099,0.029472495740765377,1.060213187301534,0.01452694261744368
topA_1_86_W_MM13,0.09286210746256304,5.0,0.01139335044591,0.0254763060885323,1.0792786909276282,0.009726786665870091
topA_1_86_W_MM16,0.07652954841276256,3.0,0.018786664202841183,0.03253945690405639,1.0653351790222112,0.016038642516255842
topA_1_86_W_MM19,0.11943349374097186,3.0,0.0030883634432251634,0.005349202395904342,1.1019633443115053,0.0026366126892644567
topA_1_86_W_MM2,0.015344081161781398,5.0,0.0038140767753087512,0.00852853494099356,1.0130996237457104,0.0032561722117479238
topA_1_86_W_MM20,0.1485181709338742,5.0,0.008939185963789743,0.01998862747854584,1.1267936566629184,0.007631605404320414
topA_1_86_W_MM3,0.005556733685690052,6.0,0.006116629918437279,0.01498262224561282,1.0047439217617644,0.005221919102126402
topA_1_86_W_MM4,0.05963529846958355,3.0,0.00724855605696806,0.012554867372179805,1.0509121376300121,0.006188272601325877
topA_1_86_W_MM5,0.05809763964331189,4.0,0.009543536129614335,0.01908707225922867,1.0495994000433782,0.00814755417306642
topA_1_86_W_MM6,0.10442336764232873,5.0,0.00906902562914736,0.020278957796461296,1.0891488263097597,0.007742452756176853
topA_1_86_W_MM7,0.08500402987134348,4.0,0.011491342731774847,0.022982685463549694,1.0725700546317012,0.009810445117704203
topA_1_86_W_MM8,,,,,,
topA_1_86_W_MM9,0.0770792259861632,3.0,0.016855240922690553,0.02919413365191416,1.0658044524389172,0.014389738421125139
topA_2_143_C,-0.06846234524196053,6.0,0.021296025689118567,0.05216439648754299,0.9415519929826481,0.01818094683318597
topA_3_207_B_MM10,0.16672767179910544,6.0,0.010027566124414862,0.02456242036683427,1.1423395604819013,0.008560782619049755
topA_3_207_B_MM11,0.08730436840211137,4.0,0.010953713377208331,0.021907426754416662,1.0745339108524228,0.009351457565095814
topA_3_207_B_MM12,0.001621990490566465,6.0,0.011345982685791643,0.02779186821064216,1.0013847336260489,0.009686347630864654
topA_3_207_B_MM13,0.005241783060375177,6.0,0.0067577047291478,0.01655292841880491,1.0044750405790726,0.005769220613674548
topA_3_207_B_MM14,-0.0010686301352488138,5.0,0.016207406565394333,0.03624086281919812,0.9990876838731828,0.013836666116524567
topA_3_207_B_MM2,0.14638403771004999,4.0,0.025752793373047013,0.051505586746094026,1.124971694046809,0.02198580025946479
topA_3_207_B_MM3,0.1456205519168661,6.0,0.007576263242637639,0.018557979101466116,1.1243198872347584,0.006468044376890363
topA_3_207_B_MM4,0.1512594002353875,6.0,0.0059642682214339545,0.01460941383161014,1.1291339123010329,0.005091844131656826
topA_3_207_B_MM5,0.17454712478600465,6.0,0.009201015203378161,0.022537792363866882,1.1490152219923986,0.007855135538713653
topA_3_207_B_MM6,0.16767302435534776,5.0,0.014415251294248746,0.03223348180668202,1.1431466314732008,0.012306658584736108
topA_3_207_B_MM7,0.17336709671740894,6.0,0.008244923124603997,0.02019585462375332,1.1480078026790492,0.007038895949901305
topA_3_207_B_MM8,0.16374221102525774,6.0,0.00966518721926524,0.02367477695566927,1.1397907983610132,0.008251410734165158
topA_3_207_B_MM9,0.16604433866404722,6.0,0.009592199628746774,0.02349599460134383,1.1417561819877535,0.00818909941269748
topA_3_207_C,0.10868346782396691,3.0,0.016171676434676128,0.02801016522842337,1.092785779797564,0.01380616241520426
topA_3_207_D_MM2-8,0.14347418964160905,5.0,0.00950717775554406,0.021258695735570397,1.1224874843732637,0.008116514124769965
topA_3_207_D_MM3-10,0.07190034414322818,4.0,0.015217521103958062,0.030435042207916124,1.061383112193734,0.012991576276380715
topA_3_207_D_MM4-6,0.16313586471297364,5.0,0.012030545952523753,0.02690111855627807,1.139273145432384,0.010270776319019742
topA_3_207_D_MM7-9,0.14175461203671436,4.0,0.014901325542270753,0.029802651084541505,1.1210194382003997,0.01272163226054194
topA_3_207_D_MM9-19,0.007362801040890698,6.0,0.01247255166987185,0.030551387381684295,1.00628580638575,0.010648127594059578
topA_3_207_W_MM1,0.1154107640800078,4.0,0.013091247366406662,0.026182494732813325,1.098529039941388,0.011176323499193553
topA_3_207_W_MM10,0.14987492797243687,4.0,0.016019366408274748,0.032038732816549495,1.1279519538937612,0.013676131557212782
topA_3_207_W_MM11,0.11985461852635716,6.0,0.008485308471157407,0.020784676064451276,1.1023228690155509,0.007244118899430224
topA_3_207_W_MM13,0.12962061363174285,5.0,0.00882365649708943,0.01973029573759964,1.1106603419495216,0.007532975024999545
topA_3_207_W_MM16,0.12720260496645347,5.0,0.01038315874987738,0.02321744878589756,1.1085960278081148,0.008864360888168318
topA_3_207_W_MM19,-0.008797319987879403,6.0,0.008650253246066783,0.021188706598717473,0.9924895091079888,0.0073849363564908385
topA_3_207_W_MM2,0.11009660478427122,4.0,0.00834428340836208,0.01668856681672416,1.093992209969952,0.007123722295563491
topA_3_207_W_MM20,-0.042972700307918235,5.0,0.023157398237977255,0.051781516642151,0.963313136874365,0.019770046876620057
topA_3_207_W_MM3,0.09737796297456366,4.0,0.005865821361267578,0.011731642722535155,1.0831339891024414,0.005007797598434735
topA_3_207_W_MM4,0.13052323449244735,5.0,0.010581609804290154,0.023661198833771033,1.1114309318294624,0.009033783489452645
topA_3_207_W_MM5,0.1545574738846737,5.0,0.010963910107625945,0.024516048299848648,1.131949559809396,0.009360162767479642
topA_3_207_W_MM6,0.1410448795035077,5.0,0.016371751053982413,0.036608348267408504,1.1204135218834126,0.013976971094221592
topA_3_207_W_MM7,0.12309360266544286,4.0,0.01097149695178144,0.02194299390356288,1.105088070339305,0.009366639845045021
topA_3_207_W_MM8,0.14867701038812417,5.0,0.008271022893733463,0.018494569433845046,1.1269292618558726,0.007061177971994456
topA_3_207_W_MM9,0.1541154516554195,6.0,0.007061279551750096,0.017296531832936456,1.131572194437731,0.006028389990637047
