Plate	Repeat	Well	Type	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)	Time	Absorbance @ 600 (0.5s) (A)
1	4	B08	M	01:58:43.70	0.038	02:10:40.90	0.035	02:22:38.61	0.036
1	4	B09	M	01:58:44.47	0.038	02:10:41.67	0.036	02:22:39.38	0.036
1	4	B10	M	01:58:45.24	0.038	02:10:42.44	0.037	02:22:40.15	0.037
1	4	B11	M	01:58:46.01	0.038	02:10:43.21	0.036	02:22:40.92	0.037
1	4	B12	M	01:58:46.78	0.037	02:10:43.98	0.036	02:22:41.69	0.036
1	4	C01	M	01:58:50.01	0.038	02:10:47.21	0.036	02:22:44.92	0.036
1	4	C02	M	01:58:50.78	0.039	02:10:47.98	0.036	02:22:45.69	0.037
1	4	C03	M	01:58:51.55	0.039	02:10:48.75	0.036	02:22:46.46	0.036
1	4	C04	M	01:58:52.32	0.038	02:10:49.52	0.036	02:22:47.23	0.036
1	4	C05	M	01:58:53.09	0.039	02:10:50.29	0.036	02:22:48.00	0.036
1	4	C06	M	01:58:53.86	0.041	02:10:51.06	0.039	02:22:48.77	0.039
1	4	C07	M	01:58:54.63	0.042	02:10:51.83	0.040	02:22:49.54	0.040
1	4	C08	M	01:58:55.40	0.040	02:10:52.60	0.040	02:22:50.31	0.040
1	4	C09	M	01:58:56.17	0.041	02:10:53.37	0.039	02:22:51.08	0.040
1	4	C10	M	01:58:56.94	0.042	02:10:54.14	0.039	02:22:51.85	0.040
1	4	C11	M	01:58:57.71	0.042	02:10:54.91	0.039	02:22:52.62	0.039
1	4	C12	M	01:58:58.48	0.038	02:10:55.68	0.036	02:22:53.39	0.034
1	4	D01	M	01:59:01.71	0.037	02:10:58.91	0.035	02:22:56.62	0.035
1	4	D02	M	01:59:02.48	0.038	02:10:59.68	0.036	02:22:57.39	0.036
1	4	D03	M	01:59:03.25	0.041	02:11:00.45	0.038	02:22:58.16	0.039
1	4	D04	M	01:59:04.02	0.043	02:11:01.22	0.039	02:22:58.93	0.039
1	4	D05	M	01:59:04.79	0.041	02:11:01.99	0.040	02:22:59.70	0.039
1	4	D06	M	01:59:05.56	0.040	02:11:02.76	0.039	02:23:00.47	0.039
1	4	D07	M	01:59:06.33	0.041	02:11:03.53	0.040	02:23:01.24	0.041
1	4	D08	M	01:59:07.10	0.041	02:11:04.30	0.039	02:23:02.01	0.040
1	4	D09	M	01:59:07.87	0.041	02:11:05.07	0.038	02:23:02.78	0.039
1	4	D10	M	01:59:08.64	0.041	02:11:05.84	0.039	02:23:03.55	0.038
1	4	D11	M	01:59:09.41	0.042	02:11:06.61	0.039	02:23:04.32	0.040
1	4	D12	M	01:59:10.18	0.038	02:11:07.38	0.036	02:23:05.09	0.036
1	4	E01	M	01:59:13.41	0.039	02:11:10.61	0.036	02:23:08.32	0.036
1	4	E02	M	01:59:14.18	0.038	02:11:11.38	0.036	02:23:09.09	0.036
1	4	E03	M	01:59:14.95	0.041	02:11:12.15	0.041	02:23:09.86	0.039
1	4	E04	M	01:59:15.72	0.041	02:11:12.92	0.040	02:23:10.63	0.039
1	4	E05	M	01:59:16.49	0.040	02:11:13.69	0.040	02:23:11.40	0.040
1	4	E06	M	01:59:17.26	0.041	02:11:14.46	0.038	02:23:12.17	0.040
1	4	E07	M	01:59:18.03	0.041	02:11:15.23	0.039	02:23:12.94	0.040
1	4	E08	M	01:59:18.80	0.041	02:11:16.00	0.039	02:23:13.71	0.038
1	4	E09	M	01:59:19.57	0.041	02:11:16.77	0.039	02:23:14.48	0.039
1	4	E10	M	01:59:20.34	0.041	02:11:17.54	0.039	02:23:15.25	0.039
1	4	E11	M	01:59:21.11	0.041	02:11:18.31	0.039	02:23:16.02	0.039
1	4	E12	M	01:59:21.88	0.039	02:11:19.08	0.037	02:23:16.79	0.037
1	4	F01	M	01:59:25.11	0.038	02:11:22.31	0.036	02:23:20.02	0.035
1	4	F02	M	01:59:25.88	0.037	02:11:23.08	0.036	02:23:20.79	0.035
1	4	F03	M	01:59:26.65	0.040	02:11:23.85	0.038	02:23:21.56	0.039
1	4	F04	M	01:59:27.42	0.039	02:11:24.62	0.037	02:23:22.33	0.038
1	4	F05	M	01:59:28.19	0.040	02:11:25.39	0.037	02:23:23.10	0.038
1	4	F06	M	01:59:28.96	0.040	02:11:26.16	0.037	02:23:23.87	0.036
1	4	F07	M	01:59:29.73	0.040	02:11:26.93	0.038	02:23:24.64	0.038
1	4	F08	M	01:59:30.50	0.040	02:11:27.70	0.037	02:23:25.41	0.038
1	4	F09	M	01:59:31.27	0.041	02:11:28.47	0.039	02:23:26.18	0.039
1	4	F10	M	01:59:32.04	0.041	02:11:29.24	0.039	02:23:26.95	0.039
1	4	F11	M	01:59:32.81	0.041	02:11:30.01	0.039	02:23:27.72	0.039
1	4	F12	M	01:59:33.58	0.039	02:11:30.78	0.035	02:23:28.49	0.036
1	4	G01	M	01:59:36.81	0.037	02:11:34.01	0.036	02:23:31.72	0.037
1	4	G02	M	01:59:37.58	0.038	02:11:34.78	0.035	02:23:32.49	0.036
1	4	G03	M	01:59:38.35	0.037	02:11:35.55	0.035	02:23:33.26	0.036
1	4	G04	M	01:59:39.12	0.038	02:11:36.32	0.036	02:23:34.03	0.035
1	4	G05	M	01:59:39.89	0.037	02:11:37.09	0.035	02:23:34.80	0.036
1	4	G06	M	01:59:40.66	0.037	02:11:37.86	0.035	02:23:35.57	0.035
1	4	G07	M	01:59:41.43	0.038	02:11:38.63	0.036	02:23:36.34	0.036
1	4	G08	M	01:59:42.20	0.037	02:11:39.40	0.035	02:23:37.11	0.035
1	4	G09	M	01:59:42.97	0.038	02:11:40.17	0.036	02:23:37.88	0.036
1	4	G10	M	01:59:43.74	0.039	02:11:40.94	0.035	02:23:38.65	0.035
1	4	G11	M	01:59:44.51	0.037	02:11:41.71	0.035	02:23:39.42	0.035
1	4	G12	M	01:59:45.28	0.038	02:11:42.48	0.035	02:23:40.19	0.035
1	4	H01	M	01:59:48.51	0.038	02:11:45.71	0.035	02:23:43.42	0.036
1	4	H02	M	01:59:49.28	0.038	02:11:46.48	0.035	02:23:44.19	0.034
1	4	H03	M	01:59:50.05	0.038	02:11:47.25	0.035	02:23:44.96	0.036
1	4	H04	M	01:59:50.82	0.037	02:11:48.02	0.035	02:23:45.73	0.035
1	4	H05	M	01:59:51.59	0.037	02:11:48.79	0.035	02:23:46.50	0.035
1	4	H06	M	01:59:52.36	0.037	02:11:49.56	0.039	02:23:47.27	0.035
1	4	H07	M	01:59:53.13	0.038	02:11:50.33	0.036	02:23:48.04	0.036
1	4	H08	M	01:59:53.90	0.037	02:11:51.10	0.035	02:23:48.81	0.035
1	4	H09	M	01:59:54.67	0.039	02:11:51.87	0.036	02:23:49.58	0.036
1	4	H10	M	01:59:55.44	0.038	02:11:52.64	0.035	02:23:50.35	0.036
1	4	H11	M	01:59:56.21	0.036	02:11:53.41	0.035	02:23:51.12	0.035
1	4	H12	M	01:59:56.98	0.036	02:11:54.18	0.035	02:23:51.89	0.035
1	5	A01	M	02:37:39.16	0.034	02:49:36.86	0.036	03:01:34.61	0.036
1	5	A02	M	02:37:39.93	0.037	02:49:37.63	0.037	03:01:35.38	0.038
1	5	A03	M	02:37:40.70	0.038	02:49:38.40	0.037	03:01:36.15	0.039
1	5	A04	M	02:37:41.47	0.036	02:49:39.17	0.037	03:01:36.92	0.036
1	5	A05	M	02:37:42.24	0.037	02:49:39.94	0.037	03:01:37.69	0.037
1	5	A06	M	02:37:43.01	0.037	02:49:40.71	0.036	03:01:38.46	0.037
1	5	A07	M	02:37:43.78	0.037	02:49:41.48	0.037	03:01:39.23	0.036
1	5	A08	M	02:37:44.55	0.037	02:49:42.25	0.037	03:01:40.00	0.037
1	5	A09	M	02:37:45.32	0.036	02:49:43.02	0.036	03:01:40.77	0.036
1	5	A10	M	02:37:46.09	0.037	02:49:43.79	0.037	03:01:41.54	0.038
1	5	A11	M	02:37:46.86	0.037	02:49:44.56	0.036	03:01:42.31	0.037
1	5	A12	M	02:37:47.63	0.036	02:49:45.33	0.036	03:01:43.08	0.036
1	5	B01	M	02:37:50.86	0.035	02:49:48.56	0.033	03:01:46.31	0.035
1	5	B02	M	02:37:51.63	0.036	02:49:49.33	0.036	03:01:47.08	0.036
1	5	B03	M	02:37:52.40	0.037	02:49:50.10	0.037	03:01:47.85	0.036
1	5	B04	M	02:37:53.17	0.036	02:49:50.87	0.037	03:01:48.62	0.036
1	5	B05	M	02:37:53.94	0.036	02:49:51.64	0.035	03:01:49.39	0.036
1	5	B06	M	02:37:54.71	0.036	02:49:52.41	0.036	03:01:50.16	0.036
1	5	B07	M	02:37:55.48	0.037	02:49:53.18	0.038	03:01:50.93	0.037
1	5	B08	M	02:37:56.25	0.036	02:49:53.95	0.036	03:01:51.70	0.036
1	5	B09	M	02:37:57.02	0.037	02:49:54.72	0.036	03:01:52.47	0.036
1	5	B10	M	02:37:57.79	0.038	02:49:55.49	0.037	03:01:53.24	0.037
1	5	B11	M	02:37:58.56	0.037	02:49:56.26	0.036	03:01:54.01	0.037
1	5	B12	M	02:37:59.33	0.036	02:49:57.03	0.036	03:01:54.78	0.036
1	5	C01	M	02:38:02.56	0.036	02:50:00.26	0.036	03:01:58.01	0.036
1	5	C02	M	02:38:03.33	0.037	02:50:01.03	0.037	03:01:58.78	0.037
1	5	C03	M	02:38:04.10	0.036	02:50:01.80	0.037	03:01:59.55	0.036
1	5	C04	M	02:38:04.87	0.037	02:50:02.57	0.036	03:02:00.32	0.036
1	5	C05	M	02:38:05.64	0.037	02:50:03.34	0.037	03:02:01.09	0.036
1	5	C06	M	02:38:06.41	0.040	02:50:04.11	0.040	03:02:01.86	0.041
1	5	C07	M	02:38:07.18	0.041	02:50:04.88	0.041	03:02:02.63	0.041
1	5	C08	M	02:38:07.95	0.042	02:50:05.65	0.041	03:02:03.40	0.041
1	5	C09	M	02:38:08.72	0.041	02:50:06.42	0.041	03:02:04.17	0.040
1	5	C10	M	02:38:09.49	0.042	02:50:07.19	0.041	03:02:04.94	0.042
1	5	C11	M	02:38:10.26	0.040	02:50:07.96	0.040	03:02:05.71	0.041
1	5	C12	M	02:38:11.03	0.036	02:50:08.76	0.035	03:02:06.48	0.036
1	5	D01	M	02:38:14.26	0.036	02:50:11.99	0.036	03:02:09.71	0.036
1	5	D02	M	02:38:15.03	0.036	02:50:12.76	0.036	03:02:10.48	0.036
1	5	D03	M	02:38:15.80	0.040	02:50:13.53	0.041	03:02:11.25	0.040
1	5	D04	M	02:38:16.57	0.041	02:50:14.30	0.042	03:02:12.02	0.041
1	5	D05	M	02:38:17.34	0.040	02:50:15.07	0.039	03:02:12.79	0.040
1	5	D06	M	02:38:18.11	0.041	02:50:15.84	0.040	03:02:13.56	0.041
1	5	D07	M	02:38:18.88	0.041	02:50:16.61	0.041	03:02:14.33	0.041
1	5	D08	M	02:38:19.65	0.041	02:50:17.38	0.041	03:02:15.10	0.042
1	5	D09	M	02:38:20.42	0.040	02:50:18.15	0.040	03:02:15.87	0.041
1	5	D10	M	02:38:21.19	0.041	02:50:18.94	0.039	03:02:16.64	0.041
1	5	D11	M	02:38:21.96	0.042	02:50:19.71	0.041	03:02:17.41	0.042
1	5	D12	M	02:38:22.73	0.036	02:50:20.48	0.036	03:02:18.18	0.036
1	5	E01	M	02:38:25.96	0.037	02:50:23.71	0.036	03:02:21.41	0.037
1	5	E02	M	02:38:26.73	0.036	02:50:24.48	0.036	03:02:22.18	0.036
1	5	E03	M	02:38:27.50	0.040	02:50:25.25	0.040	03:02:22.95	0.041
1	5	E04	M	02:38:28.27	0.041	02:50:26.02	0.040	03:02:23.72	0.041
1	5	E05	M	02:38:29.04	0.040	02:50:26.79	0.041	03:02:24.49	0.040
1	5	E06	M	02:38:29.81	0.040	02:50:27.56	0.040	03:02:25.26	0.043
1	5	E07	M	02:38:30.58	0.040	02:50:28.33	0.040	03:02:26.03	0.041
1	5	E08	M	02:38:31.35	0.040	02:50:29.10	0.039	03:02:26.80	0.041
1	5	E09	M	02:38:32.12	0.040	02:50:29.87	0.040	03:02:27.57	0.041
1	5	E10	M	02:38:32.89	0.040	02:50:30.64	0.040	03:02:28.34	0.040
1	5	E11	M	02:38:33.66	0.040	02:50:31.41	0.040	03:02:29.11	0.040
1	5	E12	M	02:38:34.43	0.038	02:50:32.18	0.037	03:02:29.88	0.038
1	5	F01	M	02:38:37.66	0.036	02:50:35.41	0.035	03:02:33.11	0.036
1	5	F02	M	02:38:38.43	0.037	02:50:36.18	0.037	03:02:33.88	0.037
1	5	F03	M	02:38:39.20	0.039	02:50:36.95	0.039	03:02:34.65	0.039
1	5	F04	M	02:38:39.97	0.038	02:50:37.72	0.039	03:02:35.42	0.041
1	5	F05	M	02:38:40.74	0.038	02:50:38.49	0.039	03:02:36.19	0.039
1	5	F06	M	02:38:41.51	0.038	02:50:39.26	0.037	03:02:36.96	0.039
1	5	F07	M	02:38:42.28	0.039	02:50:40.03	0.038	03:02:37.73	0.039
1	5	F08	M	02:38:43.05	0.038	02:50:40.80	0.038	03:02:38.50	0.038
1	5	F09	M	02:38:43.82	0.040	02:50:41.57	0.040	03:02:39.27	0.041
1	5	F10	M	02:38:44.59	0.040	02:50:42.34	0.040	03:02:40.04	0.041
1	5	F11	M	02:38:45.36	0.041	02:50:43.11	0.041	03:02:40.81	0.041
1	5	F12	M	02:38:46.13	0.036	02:50:43.88	0.036	03:02:41.58	0.036
1	5	G01	M	02:38:49.36	0.036	02:50:47.11	0.036	03:02:44.81	0.036
1	5	G02	M	02:38:50.13	0.035	02:50:47.88	0.036	03:02:45.58	0.038
1	5	G03	M	02:38:50.90	0.035	02:50:48.65	0.036	03:02:46.35	0.036
1	5	G04	M	02:38:51.67	0.037	02:50:49.42	0.035	03:02:47.12	0.036
1	5	G05	M	02:38:52.44	0.036	02:50:50.19	0.035	03:02:47.89	0.037
1	5	G06	M	02:38:53.21	0.035	02:50:50.96	0.035	03:02:48.66	0.035
1	5	G07	M	02:38:53.98	0.037	02:50:51.73	0.036	03:02:49.43	0.037
1	5	G08	M	02:38:54.75	0.036	02:50:52.50	0.035	03:02:50.20	0.036
1	5	G09	M	02:38:55.52	0.036	02:50:53.27	0.036	03:02:50.97	0.036
1	5	G10	M	02:38:56.29	0.036	02:50:54.04	0.035	03:02:51.74	0.036
1	5	G11	M	02:38:57.06	0.036	02:50:54.81	0.036	03:02:52.51	0.036
1	5	G12	M	02:38:57.83	0.035	02:50:55.58	0.036	03:02:53.28	0.036
1	5	H01	M	02:39:01.06	0.037	02:50:58.81	0.037	03:02:56.51	0.037
1	5	H02	M	02:39:01.83	0.036	02:50:59.58	0.035	03:02:57.28	0.036
1	5	H03	M	02:39:02.60	0.036	02:51:00.35	0.036	03:02:58.05	0.036
1	5	H04	M	02:39:03.37	0.036	02:51:01.12	0.036	03:02:58.82	0.035
1	5	H05	M	02:39:04.14	0.036	02:51:01.89	0.035	03:02:59.59	0.036
1	5	H06	M	02:39:04.91	0.039	02:51:02.66	0.035	03:03:00.36	0.036
1	5	H07	M	02:39:05.68	0.036	02:51:03.43	0.036	03:03:01.13	0.036
1	5	H08	M	02:39:06.45	0.036	02:51:04.20	0.035	03:03:01.90	0.035
1	5	H09	M	02:39:07.22	0.037	02:51:04.97	0.037	03:03:02.67	0.037
1	5	H10	M	02:39:07.99	0.036	02:51:05.74	0.036	03:03:03.44	0.036
1	5	H11	M	02:39:08.76	0.036	02:51:06.51	0.035	03:03:04.21	0.036
1	5	H12	M	02:39:09.53	0.035	02:51:07.28	0.036	03:03:04.98	0.035
1	6	A01	M	03:16:52.09	0.036	03:28:49.78	0.037	03:40:47.50	0.036
1	6	A02	M	03:16:52.86	0.037	03:28:50.55	0.038	03:40:48.27	0.037
1	6	A03	M	03:16:53.63	0.038	03:28:51.32	0.039	03:40:49.04	0.039
1	6	A04	M	03:16:54.40	0.037	03:28:52.09	0.036	03:40:49.81	0.036
1	6	A05	M	03:16:55.17	0.038	03:28:52.86	0.037	03:40:50.58	0.038
1	6	A06	M	03:16:55.94	0.037	03:28:53.63	0.037	03:40:51.35	0.036
1	6	A07	M	03:16:56.71	0.037	03:28:54.40	0.036	03:40:52.12	0.036
1	6	A08	M	03:16:57.48	0.037	03:28:55.17	0.037	03:40:52.89	0.036
1	6	A09	M	03:16:58.25	0.036	03:28:55.94	0.036	03:40:53.66	0.036
1	6	A10	M	03:16:59.02	0.038	03:28:56.71	0.038	03:40:54.43	0.038
1	6	A11	M	03:16:59.79	0.037	03:28:57.48	0.037	03:40:55.20	0.036
1	6	A12	M	03:17:00.56	0.036	03:28:58.25	0.036	03:40:55.97	0.035
1	6	B01	M	03:17:03.79	0.035	03:29:01.48	0.035	03:40:59.20	0.036
1	6	B02	M	03:17:04.56	0.037	03:29:02.26	0.036	03:40:59.97	0.036
1	6	B03	M	03:17:05.33	0.037	03:29:03.03	0.037	03:41:00.74	0.037
1	6	B04	M	03:17:06.10	0.037	03:29:03.80	0.037	03:41:01.51	0.035
1	6	B05	M	03:17:06.87	0.037	03:29:04.57	0.036	03:41:02.28	0.035
1	6	B06	M	03:17:07.64	0.037	03:29:05.34	0.037	03:41:03.05	0.036
1	6	B07	M	03:17:08.41	0.039	03:29:06.11	0.037	03:41:03.82	0.037
1	6	B08	M	03:17:09.18	0.037	03:29:06.88	0.036	03:41:04.59	0.035
1	6	B09	M	03:17:09.95	0.037	03:29:07.65	0.036	03:41:05.36	0.036
1	6	B10	M	03:17:10.72	0.037	03:29:08.42	0.037	03:41:06.13	0.037
1	6	B11	M	03:17:11.49	0.037	03:29:09.19	0.037	03:41:06.90	0.036
1	6	B12	M	03:17:12.26	0.036	03:29:09.96	0.037	03:41:07.67	0.036
1	6	C01	M	03:17:15.49	0.036	03:29:13.19	0.037	03:41:10.90	0.036
1	6	C02	M	03:17:16.26	0.037	03:29:13.96	0.037	03:41:11.67	0.036
1	6	C03	M	03:17:17.03	0.037	03:29:14.73	0.037	03:41:12.44	0.036
1	6	C04	M	03:17:17.80	0.038	03:29:15.50	0.037	03:41:13.21	0.036
1	6	C05	M	03:17:18.57	0.037	03:29:16.27	0.037	03:41:13.98	0.037
1	6	C06	M	03:17:19.34	0.041	03:29:17.04	0.041	03:41:14.75	0.041
1	6	C07	M	03:17:20.11	0.042	03:29:17.81	0.042	03:41:15.52	0.042
1	6	C08	M	03:17:20.88	0.042	03:29:18.58	0.042	03:41:16.29	0.042
1	6	C09	M	03:17:21.65	0.043	03:29:19.35	0.041	03:41:17.06	0.041
1	6	C10	M	03:17:22.42	0.043	03:29:20.12	0.043	03:41:17.83	0.042
1	6	C11	M	03:17:23.19	0.042	03:29:20.89	0.042	03:41:18.60	0.041
1	6	C12	M	03:17:23.96	0.035	03:29:21.66	0.036	03:41:19.37	0.036
1	6	D01	M	03:17:27.19	0.036	03:29:24.89	0.036	03:41:22.60	0.035
1	6	D02	M	03:17:27.96	0.036	03:29:25.66	0.037	03:41:23.37	0.036
1	6	D03	M	03:17:28.73	0.041	03:29:26.43	0.041	03:41:24.14	0.041
1	6	D04	M	03:17:29.50	0.042	03:29:27.20	0.041	03:41:24.91	0.043
1	6	D05	M	03:17:30.27	0.041	03:29:27.97	0.041	03:41:25.68	0.041
1	6	D06	M	03:17:31.04	0.043	03:29:28.74	0.042	03:41:26.45	0.043
1	6	D07	M	03:17:31.81	0.042	03:29:29.51	0.042	03:41:27.22	0.042
1	6	D08	M	03:17:32.58	0.042	03:29:30.28	0.043	03:41:27.99	0.042
1	6	D09	M	03:17:33.35	0.042	03:29:31.05	0.042	03:41:28.76	0.041
1	6	D10	M	03:17:34.12	0.041	03:29:31.82	0.042	03:41:29.53	0.043
1	6	D11	M	03:17:34.89	0.043	03:29:32.59	0.043	03:41:30.30	0.043
1	6	D12	M	03:17:35.66	0.037	03:29:33.36	0.037	03:41:31.07	0.036
1	6	E01	M	03:17:38.89	0.037	03:29:36.59	0.037	03:41:34.30	0.036
1	6	E02	M	03:17:39.66	0.036	03:29:37.36	0.037	03:41:35.07	0.036
1	6	E03	M	03:17:40.43	0.044	03:29:38.13	0.043	03:41:35.84	0.041
1	6	E04	M	03:17:41.20	0.043	03:29:38.90	0.042	03:41:36.61	0.042
1	6	E05	M	03:17:41.97	0.042	03:29:39.67	0.044	03:41:37.38	0.041
1	6	E06	M	03:17:42.74	0.041	03:29:40.44	0.044	03:41:38.15	0.042
1	6	E07	M	03:17:43.51	0.042	03:29:41.21	0.042	03:41:38.92	0.042
1	6	E08	M	03:17:44.28	0.041	03:29:41.98	0.042	03:41:39.69	0.042
1	6	E09	M	03:17:45.05	0.042	03:29:42.75	0.041	03:41:40.46	0.042
1	6	E10	M	03:17:45.82	0.041	03:29:43.52	0.041	03:41:41.23	0.042
1	6	E11	M	03:17:46.59	0.042	03:29:44.29	0.042	03:41:42.00	0.040
1	6	E12	M	03:17:47.36	0.038	03:29:45.06	0.038	03:41:42.77	0.037
1	6	F01	M	03:17:50.59	0.036	03:29:48.29	0.036	03:41:46.00	0.035
1	6	F02	M	03:17:51.36	0.038	03:29:49.06	0.037	03:41:46.77	0.036
1	6	F03	M	03:17:52.13	0.040	03:29:49.83	0.041	03:41:47.54	0.040
1	6	F04	M	03:17:52.90	0.039	03:29:50.60	0.040	03:41:48.31	0.041
1	6	F05	M	03:17:53.67	0.039	03:29:51.37	0.039	03:41:49.08	0.040
1	6	F06	M	03:17:54.44	0.038	03:29:52.14	0.039	03:41:49.85	0.039
1	6	F07	M	03:17:55.21	0.039	03:29:52.91	0.039	03:41:50.62	0.039
1	6	F08	M	03:17:55.98	0.039	03:29:53.68	0.038	03:41:51.39	0.039
1	6	F09	M	03:17:56.75	0.041	03:29:54.45	0.041	03:41:52.16	0.040
1	6	F10	M	03:17:57.52	0.042	03:29:55.22	0.042	03:41:52.93	0.041
1	6	F11	M	03:17:58.29	0.042	03:29:55.99	0.042	03:41:53.70	0.041
1	6	F12	M	03:17:59.06	0.037	03:29:56.76	0.036	03:41:54.47	0.036
1	6	G01	M	03:18:02.29	0.037	03:29:59.99	0.037	03:41:57.70	0.036
1	6	G02	M	03:18:03.06	0.037	03:30:00.76	0.038	03:41:58.47	0.036
1	6	G03	M	03:18:03.83	0.036	03:30:01.53	0.036	03:41:59.24	0.036
1	6	G04	M	03:18:04.60	0.036	03:30:02.30	0.037	03:42:00.01	0.037
1	6	G05	M	03:18:05.37	0.036	03:30:03.07	0.035	03:42:00.78	0.036
1	6	G06	M	03:18:06.14	0.036	03:30:03.84	0.035	03:42:01.55	0.036
1	6	G07	M	03:18:06.91	0.037	03:30:04.61	0.037	03:42:02.32	0.035
1	6	G08	M	03:18:07.68	0.036	03:30:05.38	0.036	03:42:03.09	0.035
1	6	G09	M	03:18:08.45	0.037	03:30:06.15	0.036	03:42:03.86	0.036
1	6	G10	M	03:18:09.22	0.036	03:30:06.92	0.036	03:42:04.63	0.035
1	6	G11	M	03:18:09.99	0.036	03:30:07.69	0.036	03:42:05.40	0.035
1	6	G12	M	03:18:10.76	0.036	03:30:08.46	0.036	03:42:06.17	0.035
1	6	H01	M	03:18:13.99	0.037	03:30:11.69	0.037	03:42:09.40	0.036
1	6	H02	M	03:18:14.76	0.035	03:30:12.46	0.036	03:42:10.17	0.036
1	6	H03	M	03:18:15.53	0.037	03:30:13.23	0.036	03:42:10.94	0.036
1	6	H04	M	03:18:16.30	0.036	03:30:14.00	0.036	03:42:11.71	0.036
1	6	H05	M	03:18:17.07	0.036	03:30:14.77	0.035	03:42:12.48	0.034
1	6	H06	M	03:18:17.84	0.036	03:30:15.54	0.036	03:42:13.25	0.035
1	6	H07	M	03:18:18.61	0.037	03:30:16.31	0.037	03:42:14.02	0.036
1	6	H08	M	03:18:19.38	0.036	03:30:17.08	0.036	03:42:14.79	0.035
1	6	H09	M	03:18:20.15	0.037	03:30:17.85	0.037	03:42:15.56	0.036
1	6	H10	M	03:18:20.92	0.036	03:30:18.62	0.036	03:42:16.33	0.036
1	6	H11	M	03:18:21.69	0.036	03:30:19.39	0.036	03:42:17.10	0.035
1	6	H12	M	03:18:22.46	0.037	03:30:20.16	0.035	03:42:17.87	0.035
1	7	A01	M	03:56:05.25	0.037	04:08:02.96	0.036	04:20:00.16	0.036
1	7	A02	M	03:56:06.02	0.038	04:08:03.73	0.038	04:20:00.93	0.037
1	7	A03	M	03:56:06.79	0.038	04:08:04.50	0.038	04:20:01.70	0.039
1	7	A04	M	03:56:07.56	0.037	04:08:05.27	0.036	04:20:02.47	0.037
1	7	A05	M	03:56:08.33	0.038	04:08:06.04	0.036	04:20:03.24	0.038
1	7	A06	M	03:56:09.10	0.037	04:08:06.81	0.037	04:20:04.01	0.037
1	7	A07	M	03:56:09.87	0.037	04:08:07.58	0.036	04:20:04.78	0.036
1	7	A08	M	03:56:10.64	0.037	04:08:08.35	0.036	04:20:05.55	0.037
1	7	A09	M	03:56:11.41	0.037	04:08:09.12	0.037	04:20:06.32	0.037
1	7	A10	M	03:56:12.18	0.038	04:08:09.89	0.037	04:20:07.09	0.038
1	7	A11	M	03:56:12.95	0.037	04:08:10.66	0.036	04:20:07.86	0.036
1	7	A12	M	03:56:13.72	0.036	04:08:11.43	0.036	04:20:08.63	0.036
1	7	B01	M	03:56:16.95	0.035	04:08:14.66	0.035	04:20:11.86	0.035
1	7	B02	M	03:56:17.72	0.037	04:08:15.43	0.036	04:20:12.63	0.038
1	7	B03	M	03:56:18.49	0.037	04:08:16.20	0.035	04:20:13.40	0.037
1	7	B04	M	03:56:19.26	0.037	04:08:16.97	0.037	04:20:14.17	0.037
1	7	B05	M	03:56:20.03	0.036	04:08:17.74	0.035	04:20:14.94	0.035
1	7	B06	M	03:56:20.80	0.037	04:08:18.51	0.036	04:20:15.71	0.036
1	7	B07	M	03:56:21.57	0.038	04:08:19.28	0.037	04:20:16.48	0.037
1	7	B08	M	03:56:22.34	0.037	04:08:20.05	0.036	04:20:17.25	0.036
1	7	B09	M	03:56:23.11	0.038	04:08:20.82	0.036	04:20:18.02	0.036
1	7	B10	M	03:56:23.88	0.038	04:08:21.59	0.037	04:20:18.79	0.037
1	7	B11	M	03:56:24.65	0.037	04:08:22.36	0.036	04:20:19.56	0.036
1	7	B12	M	03:56:25.42	0.037	04:08:23.13	0.036	04:20:20.33	0.036
1	7	C01	M	03:56:28.65	0.036	04:08:26.36	0.035	04:20:23.56	0.037
1	7	C02	M	03:56:29.42	0.037	04:08:27.13	0.036	04:20:24.33	0.037
1	7	C03	M	03:56:30.19	0.036	04:08:27.90	0.038	04:20:25.10	0.038
1	7	C04	M	03:56:30.96	0.038	04:08:28.67	0.036	04:20:25.87	0.036
1	7	C05	M	03:56:31.73	0.037	04:08:29.44	0.036	04:20:26.64	0.036
1	7	C06	M	03:56:32.50	0.043	04:08:30.21	0.043	04:20:27.41	0.043
1	7	C07	M	03:56:33.27	0.043	04:08:30.98	0.043	04:20:28.18	0.044
1	7	C08	M	03:56:34.04	0.044	04:08:31.75	0.043	04:20:28.95	0.044
1	7	C09	M	03:56:34.81	0.043	04:08:32.52	0.042	04:20:29.72	0.043
1	7	C10	M	03:56:35.58	0.045	04:08:33.29	0.044	04:20:30.49	0.044
1	7	C11	M	03:56:36.35	0.044	04:08:34.06	0.044	04:20:31.26	0.044
1	7	C12	M	03:56:37.12	0.036	04:08:34.83	0.036	04:20:32.03	0.036
1	7	D01	M	03:56:40.35	0.036	04:08:38.06	0.035	04:20:35.26	0.036
1	7	D02	M	03:56:41.12	0.037	04:08:38.83	0.036	04:20:36.03	0.037
1	7	D03	M	03:56:41.89	0.042	04:08:39.60	0.042	04:20:36.80	0.042
1	7	D04	M	03:56:42.66	0.046	04:08:40.37	0.042	04:20:37.57	0.043
